tinySentence,matches
任华南中远国际货运有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
现任深圳市通产集团有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
振华石油控股有限公司党委书记,"[""书记""]"
纪委书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任深圳市盐田港股份有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
中共预备党员,"[""党员""]"
历任深圳市天健(集团)股份有限公司党委办公室宣传干事,"[""干事""]"
现任深圳市天健(集团)股份有限公司党委委员,"[""委员""]"
党政办公室主任,"[""主任""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2001年1月至2002年12月衡阳师范学院党校常务副校长(正处级),"[""校长""]"
2007年9月至2008年6月任湖南农业大学党委宣传部副部长,"[""部长""]"
中共党员,"[""党员""]"
曾先后担任安徽丰原药业股份有限公司党群干事,"[""干事""]"
四川能投物资产业集团有限公司党委委员,"[""委员""]"
兼任四川省众能新材料技术开发有限公司党支部书记,"[""书记""]"
四川亿联建设工程项目管理有限公司党支部书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
历任中国水利水电第十工程局团委副书记,"[""书记""]"
团委书记,"[""书记""]"
四分局党委副书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
杭州日报报业集团党委委员,"[""委员""]"
现任华数数字电视传媒集团有限公司党委委员,"[""委员""]"
华数传媒控股股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
四川西部能源股份有限公司党支部书记,"[""书记""]"
四川省能投风电开发有限公司党委副书记,"[""书记""]"
兼任四川省能投风电开发有限公司党委书记,"[""书记""]"
机关第二党支部委员,"[""委员""]"
团委书记等职务,"[""书记""]"
现任TCL科技集团股份有限公司党委委员,"[""委员""]"
纪委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党总支书记,"[""书记""]"
中共党员,"[""党员""]"
现任华数数字电视传媒集团有限公司党委委员,"[""委员""]"
浙江华数广电网络股份有限公司党委副书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
历任川化永达建设工程公司团委副书记,"[""书记""]"
川化集团有限责任公司团委副书记,"[""书记""]"
川化股份有限公司团委副书记,"[""书记""]"
四川化工控股(集团)有限责任公司团委副书记,"[""书记""]"
四川能投机电物资有限公司党支部书记,"[""书记""]"
四川能投物资产业集团有限公司党委书记,"[""书记""]"
四川能投物资产业集团有限公司党委书记,"[""书记""]"
董事长兼党委书记,"[""书记""]"
哈电集团电站阀门有限公司执行董事兼党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党总支书记,"[""书记""]"
中共党员,"[""党员""]"
现任中共中央党校(国家行政学院)高级经济师,"[""经济师""]"
共产党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党校行政科副科长,"[""科长""]"
中国共产党党员,"[""党员""]"
中国共产党党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
纪委办主任,"[""主任""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
上海金谷裕丰投资有限公司党总支委员,"[""委员""]"
党支部副书记,"[""书记""]"
中共党员,"[""党员""]"
沈阳优尼斯智能装备有限公司党委书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中国共产党党员,"[""党员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任东阿阿胶股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2015年11月至2016年11月任张家界市纪委调研法规室副主任,"[""主任""]"
2016年11月至今任张家界旅游集团股份有限公司党委委员,"[""委员""]"
贺柳先生自2010年6月至今担任湖南兴湘投资控股集团有限公司党委委员,"[""委员""]"
担任湖南兴湘国有资产经营有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
信息工程部党支部书记,"[""书记""]"
中共党员,"[""党员""]"
市场部(营销服务中心)党总支副书记,"[""书记""]"
任许继集团有限公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
纪委书记,"[""书记""]"
现任山东地矿股份有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
峄城区阴平镇党政办公室主任,"[""主任""]"
峄城区曹庄镇党委委员,"[""委员""]"
峄城区底阁镇党委委员,"[""委员""]"
党组成员,"[""员""]"
党组成员,"[""员""]"
峄城区煤炭工业局党组副书记,"[""书记""]"
山东省地矿工程集团有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中央党校大学学历,"[""学历""]"
中共党员,"[""党员""]"
合肥橡胶厂团委干事,"[""干事""]"
市纪委监察局纠风室(市政府纠风办)副主任,"[""主任""]"
监察局党风廉政建设室副主任,"[""主任""]"
监察局机关党委书记,"[""书记""]"
现任市纪委监委机关党委书记,"[""书记""]"
现任市纪委监委机关党委书记,"[""书记""]"
1991年4月加入中国共产党,"[""加入中国共产党""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委常委,"[""常委""]"
党委常委,"[""常委""]"
党委书记,"[""书记""]"
党委常委,"[""常委""]"
党委常委,"[""常委""]"
党委书记,"[""书记""]"
2007.01-2009.11任徐州工程机械集团有限公司党委常委,"[""常委""]"
徐工集团工程机械有限公司党委常委,"[""常委""]"
党委书记,"[""书记""]"
2009.11-2010.02任徐州工程机械集团有限公司党委常委,"[""常委""]"
徐工集团工程机械有限公司党委常委,"[""常委""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
2010.02-2010.08任徐州工程机械集团有限公司党委常委,"[""常委""]"
徐工集团工程机械有限公司党委常委,"[""常委""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
娄底市新化县县委常委,"[""常委""]"
中共党员,"[""党员""]"
1998年5月至2007年12月任四川省委办公厅办公室副处级秘书,"[""秘书""]"
党委书记,"[""书记""]"
纪委书记),"[""书记""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
2019年7月至今任四川发展(控股)有限责任公司党委副书记,"[""书记""]"
团委书记,"[""书记""]"
北京煤炭设计研究院党委宣传部副部长,"[""部长""]"
纪委委员,"[""委员""]"
纪委委员,"[""委员""]"
党委组织部部长,"[""部长""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
潍坊市金融控股集团有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
党委副书记,"[""书记""]"
党组成员,"[""员""]"
许继集团有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2003年9月加入中国共产党,"[""加入中国共产党""]"
1986年至1996年任中共海西州委党校讲师,"[""讲师""]"
1986年至1996年任中共海西州委党校讲师,"[""讲师""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
曾任沈阳机床(集团)有限责任公司团委书记,"[""书记""]"
总部机关党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
潍柴动力股份有限公司党委副书记,"[""书记""]"
现任潍柴动力股份有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2010年9月加入中国共产党,"[""加入中国共产党""]"
党委行政办公室主任,"[""主任""]"
2016年10月任唐山冀东水泥股份有限公司办公室(党委行政)副主任,"[""主任""]"
2018年9月任唐山冀东水泥股份有限公司党委行政办公室主任,"[""主任""]"
党委行政办公室主任,"[""主任""]"
中共党员,"[""党员""]"
2000年6月加入中国共产党,"[""加入中国共产党""]"
现任北京金隅集团股份有限公司党委委员,"[""委员""]"
赞皇金隅水泥有限公司党委书记,"[""书记""]"
党委书记,"[""书记""]"
纪委书记,"[""书记""]"
2017年6月任北京金隅股份有限公司党委委员,"[""委员""]"
2017年11月任河北金隅鼎鑫水泥有限公司党委书记,"[""书记""]"
2019年10月至今任北京金隅集团股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任浙江英特集团股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
浙江石油公司衢州分公司党委书记,"[""书记""]"
浙江英特药业有限责任公司党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
1985年12月加入中国共产党,"[""加入中国共产党""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
2017.04-至今任徐州工程机械集团有限公司党委副书记,"[""书记""]"
任徐工集团工程机械有限公司党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
1998年3月加入中国共产党,"[""加入中国共产党""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
1985年1月-1987年10月在保靖县委办工作,"[""工作""]"
1987年10月-1989年8月任保靖县比耳乡党委副书记,"[""书记""]"
1988年2月任党委书记,"[""书记""]"
1989年8月-1990年11月任保靖团县委第一副书记,"[""书记""]"
党总支委员(副处),"[""委员""]"
2015年5月-2018年6月任张家界市经济发展投资集团有限公司党委委员,"[""委员""]"
2018年6月至今任张家界旅游集团股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党总支书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中国共产党党员,"[""党员""]"
自2016年7月至今任申万宏源集团股份有限公司和申万宏源证券有限公司党委委员,"[""委员""]"
中国共产党党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
党支部副书记,"[""书记""]"
党支部副书记,"[""书记""]"
党支部书记,"[""书记""]"
党支部书记,"[""书记""]"
党支部书记,"[""书记""]"
党支部书记,"[""书记""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
2019年5月至今担任加西贝拉党委委员,"[""委员""]"
党总支书记,"[""书记""]"
党委书记,"[""书记""]"
2008年6月至2011年12月任四川方向光电股份有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
现任山东地矿股份有限公司党委副书记,"[""书记""]"
淄博市委组织部干部教育调配科,"[""干部""]"
淄博市援川指挥部党委委员,"[""委员""]"
纪委书记,"[""书记""]"
区政府党组成员,"[""员""]"
淄博市周村区委常委,"[""常委""]"
区纪委书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中国共产党党员,"[""党员""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
1996年8月至1997年8月任张家界市武陵源区委办副主任,"[""主任""]"
1998年3月至2001年9月任张家界市武陵源区委办副主任,"[""主任""]"
2002年4月任党委书记,"[""书记""]"
2006年3月至2007年9月任张家界市武陵源区索溪峪土家族乡党委书记,"[""书记""]"
2007年9月至2015年1月任张家界市武陵源区人民政府党组成员,"[""员""]"
2015年1月至2015年9月任张家界市武陵源区人民政府党组成员,"[""员""]"
张家界武陵源风景名胜区和国家森林公园管理局党委委员,"[""委员""]"
2015年5月至2016年8月任张家界市武陵源区委常委,"[""常委""]"
任张家界市武陵源区委副书记,"[""书记""]"
张家界武陵源风景名胜区和国家森林公园管理局党委副书记,"[""书记""]"
中共党员,"[""党员""]"
2017年3月-至今张家界大庸古城发展有限公司党支部书记,"[""书记""]"
